_id,Tenancy__r:Contract:PMS_Reference__c,ownerid,accountid,recordtypeid,unit__c,status,tenancy_status__c,startdate,tenancy_end_date__c,agreement_type__c,document_type__c,memorandum_of_agreement_date__c,actual_move_out_date__c,uplift_percentage__c,security_deposit_amount__c,break_clause__c,special_clauses__c,special_clause_free_text__c,vehicle_make__c,vehicle_model__c,vehicle_registration__c,opportunity__c,pms_reference__c
800Nz00000A8hLXIAZ,222579057005,0054J000004vXOiQAM,0018d000006YQR2AAO,012Pv0000021hzSIAQ,a1G4J0000025yyyUAA,Activated,Activated,2024-05-13,2025-05-12,AST,AST,,,4.0,1140,2 at 10 to expire at 12,,"Tenant Break Clause (House Purchase)
In order to end the tenancy early you may serve on us written notice at any time where you have purchased a house. The tenancy will come to an end on the date referred to in your notice, which must be at least two months from the date of service of the notice. Your notice must be accompanied by documentary evidence demonstrating to our satisfaction (acting reasonably) that the house purchase necessitates the termination.",,,,006Nz000007sTuLIAU,222579057005
800Nz00000A4pJNIAZ,222606015002,0054J000004vXOqQAM,0018d00000RGsTtAAL,012Pv0000021hzSIAQ,a1G4J0000025y0QUAQ,Activated,Activated,2024-04-07,2025-04-06,AST,AST,,,4.0,1275,Check Contract,,"Tenant –
In order to end the tenancy early you may serve on us written notice at any time after thirteen months from the beginning of the tenancy as set out in Clause B4 of this agreement. The tenancy will come to an end on the date referred to in your notice, which must be at least two months from the date of service of the notice.  For the avoidance of doubt the earliest date you can end your tenancy is fifteen calendar months from the start date of the tenancy.

Landlord –
You agree that we may end the tenancy by giving you written notice. The law requires us to give you two months’ notice under Section 21 of the Housing Act 1988 if we wish to end the tenancy. In order to end the tenancy early we may serve on you a Section 21 notice at any time after ten months from the beginning of the tenancy as set out in Clause B4 of this agreement. The tenancy will come to an end on the date referred to in the Section 21 notice, which will be at least two months from the date of service of the notice.",,,,006Nz000006SJL2IAO,222606015002
800Nz00000A4rxwIAB,222710025001,0054J000004vXOqQAM,0018d00000V8kMDAAZ,012Pv0000021hzSIAQ,a1G8d0000005rAMEAY,Activated,Activated,2024-04-28,2025-04-27,Licence,Parking Licence,,,8.0,0,Renewal 1 month,,,,,,006Nz000007GrBFIA0,222710025001
800Nz00000A4tUpIAJ,222581029002,0054J000004vXOiQAM,0018d0000086vJUAAY,012Pv0000021hzSIAQ,a1G4J0000025xyfUAA,Activated,Activated,2024-04-30,2025-04-29,AST,AST,,,6.0,1130,2 at 4 to expire at 6,,,,,,006Nz000007OHyIIAW,222581029002
800Nz00000A5AH7IAN,222708097001,0054J000004vXOqQAM,0018d00000aEYVXAA4,012Pv0000021hzSIAQ,a1G8d0000005rV4EAI,Activated,Activated,2024-05-24,2025-05-23,AST,AST,,,4.0,1270,No Break,,,,,,006Nz000008MTWuIAO,222708097001
800Nz00000A5DLVIA3,222491076004,0054J000004vXOiQAM,0018d000006YZx0AAG,012Pv0000021hzSIAQ,a1G4J0000025y6yUAA,Activated,Activated,2024-04-20,2025-04-19,Licence,Parking Licence,,,6.0,0,Check Contract,,,,,,006Nz0000070WiPIAU,222491076004
800Nz00000A5N6OIAV,418579036003,0054J000004vXOnQAM,0018d0000087UTVAA2,012Pv0000021hzSIAQ,a1G4J0000025zo3UAA,Activated,Activated,2024-05-09,2027-05-08,AST,AST,,,4.0,2195,2 at 10 to expire at 12,,,,,,006Nz000008kP5HIAU,418579036003
800Nz00000A5wNOIAZ,900002114002,0054J000004vXOnQAM,0018d00000Ej5YPAAZ,012Pv0000021hzSIAQ,a1G4J00000260RIUAY,Activated,Activated,2024-04-09,2024-09-08,AST,AST,,,4.0,3066,No Break,,"Change Of Sharer Clause 

1. Pranav Gattani shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Sanskriti Agarwal shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Sanskriti Agarwal shall reimburse Pranav Gattani the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Sanskriti Agarwal shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 9th September 2022.",,,,006Nz000008l0HhIAI,900002114002
800Nz00000A6FRlIAN,317634004006,0054J000004vXOnQAM,0014J00000XwYMQQA3,012Pv0000021hzSIAQ,a1G4J00000262f5UAA,Activated,Activated,2024-05-15,2025-05-14,AST,AST,,,4.0,1711.66,2 at 4 to expire at 6,,,,,,006Nz000008WJ4aIAG,317634004006
800Nz00000A7vTmIAJ,217371107008,0054J000004vXOiQAM,0018d00000EjsIbAAJ,012Pv0000021hzSIAQ,a1G4J0000025yElUAI,Activated,Activated,2024-05-07,2025-05-06,AST,AST,,,4.0,905,2 at 10 to expire at 12,,,,,,006Nz000008WIi0IAG,217371107008
800Nz00000A7ywPIAR,418612006005,0054J000004vXOnQAM,0018d00000TKH6pAAH,012Pv0000021hzSIAQ,a1G4J0000025zkYUAQ,Activated,Activated,2024-04-14,2025-04-13,AST,AST,,,6.0,1250,2 at 10 to expire at 12,,,,,,006Nz000006lSP8IAM,418612006005
800Nz00000A82gvIAB,900002054002,0054J000004vXOnQAM,0018d00000aEXquAAG,012Pv0000021hzSIAQ,a1G4J00000260I1UAI,Activated,Activated,2024-05-17,2025-05-16,AST,AST,,,4.0,1895,2 at 4 to expire at 6,,,,,,006Nz000008tl89IAA,900002054002
800Nz00000A8Bn5IAF,127057212005,0054J000004vXOiQAM,0014J00000VvT6VQAV,012Pv0000021hzSIAQ,a1G4J0000025xJPUAY,Activated,Activated,2024-05-28,2025-05-27,Licence,Parking Licence,,,6.0,0,Check Contract,,,,,,006Nz000008UrAeIAK,127057212005
800Nz00000A8CmTIAV,418620004002,0054J000004vXOnQAM,0014J00000VvUNxQAN,012Pv0000021hzSIAQ,a1G4J0000025zdUUAQ,Activated,Activated,2024-04-01,2025-03-31,AST,AST,,,6.0,1211.54,2 at 4 to expire at 6,,,,,,006Nz000006Ds3TIAS,418620004002
800Nz00000A8DTnIAN,222650013001,0054J000004vXOiQAM,0014J00000VvU5QQAV,012Pv0000021hzSIAQ,a1G4J0000025yWzUAI,Activated,Activated,2024-04-08,2027-04-07,AST,AST,,,4.0,1075,2 at 10 to expire at 12,,,,,,006Nz000006VyjBIAS,222650013001
800Nz00000A8DdTIAV,222488068006,0054J000004vXOiQAM,0014J00000WtUikQAF,012Pv0000021hzSIAQ,a1G4J0000025xqtUAA,Activated,Activated,2024-05-25,2025-05-24,AST,AST,,,4.0,665,2 at 10 to expire at 12,,,,,,006Nz000008Vwb0IAC,222488068006
800Nz00000A8ErIIAV,418639032001,0054J000004vXOiQAM,0014J00000WtUikQAF,012Pv0000021hzSIAQ,a1G4J0000025yDwUAI,Activated,Activated,2024-05-25,2025-05-24,Licence,Parking Licence,,,6.0,0,Check Contract,,,,,,006Nz000008No6HIAS,418639032001
800Nz00000A8QkYIAV,222615001004,0054J000004vXOqQAM,0018d00000aFIAYAA4,012Pv0000021hzSIAQ,a1G4J0000025xoWUAQ,Activated,Activated,2024-05-31,2025-05-30,AST,AST,,,4.0,2495,No Break,,,,,,006Nz000008cqcfIAA,222615001004
800Nz00000A8aOkIAJ,222639047003,0054J000004vXOqQAM,0018d0000094wjFAAQ,012Pv0000021hzSIAQ,a1G4J0000025yLSUAY,Activated,Activated,2024-05-16,2025-05-15,AST,AST,,,4.0,1475,2 at 10 to expire at 12,,,,,,006Nz000008IgdhIAC,222639047003
800Nz00000A8aqCIAR,222708022001,0054J000004vXOqQAM,0018d00000aEq8UAAS,012Pv0000021hzSIAQ,a1G8d0000005rQ9EAI,Activated,Activated,2024-06-01,2025-05-31,AST,AST,,,4.0,1280,No Break,,,,,,006Nz000008sxL8IAI,222708022001
800Nz00000A8cyQIAR,222624018002,0054J000004vXOqQAM,0018d0000086jypAAA,012Pv0000021hzSIAQ,a1G4J0000025yMBUAY,Activated,Activated,2024-05-31,2025-05-30,AST,AST,,,4.0,1275,Renewal 2 month,,,,,,006Nz000008byLaIAI,222624018002
800Nz00000A8dPsIAJ,222686046002,0058d000006d5m0AAA,0018d00000RFsx3AAD,012Pv0000021hzSIAQ,a1G8d0000004c7CEAQ,Activated,Activated,2024-04-10,2026-04-09,AST,AST,,,4.0,1060,2 at 10 to expire at 12,,,,,,006Nz000006xufRIAQ,222686046002
800Nz00000A8lgmIAB,222578042001,0054J000004vXOiQAM,0014J00000VvTuMQAV,012Pv0000021hzSIAQ,a1G4J0000025yvjUAA,Activated,Activated,2024-04-12,2026-04-11,AST,AST,,,4.0,1100,2 at 6 to expire at 8,,,,,,006Nz000006iPXFIA2,222578042001
800Nz00000A8sVJIAZ,222664068004,0058d0000034SvqAAE,001Nz000008Slc5IAC,012Pv0000021hzSIAQ,a1G4J000004juw7UAA,Activated,Activated,2024-04-01,2025-03-31,AST,AST,,,4.0,1975,No Break,,,,,,006Nz000008F26XIAS,222664068004
800Nz00000A9EIwIAN,222583142003,0054J000004vXOiQAM,0018d000004UBIXAA4,012Pv0000021hzSIAQ,a1G4J0000025yZGUAY,Activated,Activated,2024-04-19,2025-04-18,Licence,Parking Licence,,,6.0,0,Check Contract,,,,,,006Nz000009GsIfIAK,222583142003
800Nz00000A9GW4IAN,222666129005,0054J000004vXOiQAM,0018d00000V5ijYAAR,012Pv0000021hzSIAQ,a1G4J000004jyqCUAQ,Activated,Activated,2024-05-23,2025-05-22,AST,AST,,,4.0,1085,2 at 10 to expire at 12,,,,,,006Nz000008K2AsIAK,222666129005
800Nz00000A9JFTIA3,217371106004,0054J000004vXOiQAM,0014J00000VvSLEQA3,012Pv0000021hzSIAQ,a1G4J0000025yOwUAI,Activated,Activated,2024-05-13,2025-05-12,AST,AST,,,6.0,885,Renewal 2 month,,,,,,006Nz00000808ygIAA,217371106004
800Nz00000A9JliIAF,222678026002,0054J000004vXOnQAM,0018d000002v42nAAA,012Pv0000021hzSIAQ,a1G8d0000004D8ZEAU,Activated,Activated,2024-05-11,2025-05-10,AST,AST,,,6.0,1235,2 at 4 to expire at 6,,,,,,006Nz000007qsTZIAY,222678026002
800Nz00000A9Oa7IAF,418599003004,0054J000004vXOnQAM,0018d000006YLxZAAW,012Pv0000021hzSIAQ,a1G4J0000025zmdUAA,Activated,Activated,2024-04-30,2026-04-29,AST,AST,,,4.0,1165,2 at 10 to expire at 12,,,,,,006Nz000007OHyVIAW,418599003004
800Nz00000A9OdMIAV,222685051001,0054J000004vXOiQAM,0018d0000095g8iAAA,012Pv0000021hzSIAQ,a1G8d0000004XltEAE,Activated,Activated,2024-06-01,2025-05-31,Licence,Parking Licence,,,6.0,0,Check Contract,,,,,,006Nz000008ePYdIAM,222685051001
800Nz00000ABlkSIAT,109014001001,0054J000004vXOiQAM,0014J00000VvO42QAF,012Pv0000021hzSIAQ,a1G4J0000025v0vUAA,Activated,Activated,2024-06-25,2025-06-24,AST,AST,,,6.0,0,2 at 4 to expire at 6,,,,,,006Nz000009PFYDIA4,109014001001
800Nz00000ABuaoIAD,222666217002,0054J000004vXOiQAM,0018d0000087gNoAAI,012Pv0000021hzSIAQ,a1G4J000004jyeHUAQ,Activated,Activated,2024-05-05,2025-05-04,AST,AST,,,6.0,1090,2 at 10 to expire at 12,,,,,,006Nz000007ergPIAQ,222666217002
800Nz00000AC8lsIAD,222683033002,0054J000004vXOiQAM,0018d00000WwikwAAB,012Pv0000021hzSIAQ,a1G8d0000004XdtEAE,Activated,Activated,2024-05-20,2025-05-19,AST,AST,,,4.0,1260,2 at 4 to expire at 6,,,,,,006Nz000008Bqi3IAC,222683033002
800Nz00000ACEhPIAX,222522014006,0054J000004vXOiQAM,0018d00000V8Zd0AAF,012Pv0000021hzSIAQ,a1G4J0000025y6rUAA,Activated,Activated,2024-05-20,2025-05-19,AST,AST,,,4.0,1025,2 at 10 to expire at 12,,,,,,006Nz000008Bqi0IAC,222522014006
800Nz00000AGc3tIAD,222683216003,0054J000004vXOiQAM,0018d00000aEsQ7AAK,012Pv0000021hzSIAQ,a1G8d0000004XZ9EAM,Activated,Activated,2024-06-01,2025-05-31,AST,AST,,,4.0,1835,2 at 10 to expire at 12,,,,,,006Nz0000092r7xIAA,222683216003
800Nz00000AGgacIAD,222708148001,0054J000004vXP2QAM,0018d00000aGM9RAAW,012Pv0000021hzSIAQ,a1G8d0000005r9hEAA,Activated,Activated,2024-05-26,2026-05-25,AST,AST,,,4.0,1310,Check Contract,,,,,,006Nz000008PHULIA4,222708148001
800Nz00000AGsbSIAT,222579132005,0054J000004vXOiQAM,0018d00000WuE40AAF,012Pv0000021hzSIAQ,a1G4J0000025ywAUAQ,Activated,Activated,2024-05-25,2026-05-24,AST,AST,,,4.0,1315,2 at 6 to expire at 8,,,,,,006Nz000008tqarIAA,222579132005
800Nz00000AGt67IAD,222666196002,0054J000004vXOiQAM,0018d00000876VOAAY,012Pv0000021hzSIAQ,a1G4J000004jyuTUAQ,Activated,Activated,2024-05-14,2025-05-13,AST,AST,,,4.0,1070,2 at 4 to expire at 6,,,,,,006Nz000008KtexIAC,222666196002
800Nz00000AGvxSIAT,222648092003,0054J000004vXOiQAM,0018d00000WuIbnAAF,012Pv0000021hzSIAQ,a1G4J0000025xdEUAQ,Activated,Activated,2024-05-12,2025-05-11,AST,AST,,,6.0,1445,2 at 10 to expire at 12,,,,,,006Nz000007sTu8IAE,222648092003
800Nz00000AGwiJIAT,222683014002,0054J000004vXOiQAM,0018d0000087Qd7AAE,012Pv0000021hzSIAQ,a1G8d0000004XcgEAE,Activated,Activated,2024-05-27,2024-08-26,AST,AST,,,4.0,870,No Break,,,,,,006Nz000008ye9IIAQ,222683014002
800Nz00000AGxeMIAT,222490007012,0054J000004vXOiQAM,0018d00000V7uvQAAR,012Pv0000021hzSIAQ,a1G4J0000025xmDUAQ,Activated,Activated,2024-05-05,2025-05-04,AST,AST,,,6.0,930,2 at 10 to expire at 12,,,,,,006Nz000007ehjwIAA,222490007012
800Nz00000AGyFcIAL,127057200002,0054J000004vXOiQAM,0014J00000VvSBjQAN,012Pv0000021hzSIAQ,a1G4J0000025xBcUAI,Activated,Activated,2024-05-05,2025-05-04,Licence,Parking Licence,,,6.0,0,Check Contract,,,,,,006Nz000007aAdFIAU,127057200002
800Nz00000AH27hIAD,222649065003,0054J000004vXOiQAM,0018d00000aF9C5AAK,012Pv0000021hzSIAQ,a1G4J0000025yL3UAI,Activated,Activated,2024-05-17,2026-05-16,AST,AST,,,4.0,1255,2 at 10 to expire at 12,,,,,,006Nz000008ttLqIAI,222649065003
800Nz00000AKV8TIAX,317351149002,0058d0000034i83AAA,0018d0000086dBqAAI,012Pv0000021hzSIAQ,a1G4J0000025zDVUAY,Activated,Activated,2024-04-01,2025-03-31,Licence,Shed Licence,,,6.0,0,Renewal 1 month,,,,,,006Nz000006X1mfIAC,317351149002
800Nz00000ANUXgIAP,222521028006,0054J000004vXOnQAM,0018d00000V4jO3AAJ,012Pv0000021hzSIAQ,a1G4J0000025xc9UAA,Activated,Activated,2024-05-13,2025-05-12,AST,AST,,,6.0,1035,2 at 4 to expire at 6,,,,,,006Nz000007vUQjIAM,222521028006
800Nz00000AH95yIAD,222578089005,0054J000004vXOiQAM,0018d00000WvExVAAV,012Pv0000021hzSIAQ,a1G4J0000025ytBUAQ,Activated,Activated,2024-05-12,2025-05-11,AST,AST,,,4.0,1070,2 at 10 to expire at 12,,"Tenant Break Clause (House Purchase or Work Relocation)
In order to end the tenancy early you may serve on us written notice at any time where you have purchased a house or are relocating due to work. The tenancy will come to an end on the date referred to in your notice, which must be at least two months from the date of service of the notice. Your notice must be accompanied by documentary evidence demonstrating to our satisfaction (acting reasonably) that the house purchase or work relocation necessitates the termination.",,,,006Nz000007sTuFIAU,222578089005
800Nz00000AHB9OIAX,222649063002,0054J000004vXOiQAM,0018d00000V7qj6AAB,012Pv0000021hzSIAQ,a1G4J0000025yRkUAI,Activated,Activated,2024-05-06,2025-05-05,AST,AST,,,6.0,1455,2 at 10 to expire at 12,,,,,,006Nz000007dEIiIAM,222649063002
800Nz00000AHD1dIAH,222580023002,0054J000004vXOiQAM,0014J00000VvT9qQAF,012Pv0000021hzSIAQ,a1G4J0000025xrGUAQ,Activated,Activated,2024-05-30,2025-05-29,AST,AST,,,4.0,1400,Renewal 2 month,,,,,,006Nz000008aMsPIAU,222580023002
800Nz00000AHF1qIAH,222583095002,0054J000004vXOiQAM,0014J00000VvT9qQAF,012Pv0000021hzSIAQ,a1G4J0000025yjPUAQ,Activated,Activated,2024-05-30,2025-05-29,Licence,Parking Licence,,,6.0,0,Check Contract,,,,,,006Nz000008aMsKIAU,222583095002
800Nz00000AHKscIAH,222652058002,0054J000004vXOiQAM,0018d00000V7qj6AAB,012Pv0000021hzSIAQ,a1G4J0000025xm1UAA,Activated,Activated,2024-05-06,2025-05-05,Licence,Parking Licence,,,6.0,0,Check Contract,,,,,,006Nz000007dEIpIAM,222652058002
800Nz00000AHMfuIAH,217371081002,0054J000004vXOiQAM,0014J00000VvSBjQAN,012Pv0000021hzSIAQ,a1G4J0000025yGrUAI,Activated,Activated,2024-05-05,2025-05-04,AST,AST,,,6.0,800,2 at 10 to expire at 12,,,,,,006Nz000007aAdGIAU,217371081002
800Nz00000AIP78IAH,122587006008,0054J000004vXOiQAM,0018d00000TNOFeAAP,012Pv0000021hzSIAQ,a1G4J0000025x0DUAQ,Activated,Activated,2024-05-30,2025-05-29,AST,AST,,,4.0,925,2 at 10 to expire at 12,,,,,,006Nz000008qmyQIAQ,122587006008
800Nz00000AIQW9IAP,222580094001,0054J000004vXOiQAM,0014J00000VvTqcQAF,012Pv0000021hzSIAQ,a1G4J0000025ykCUAQ,Activated,Activated,2024-05-27,2026-05-26,AST,AST,,,4.0,580,2 at 10 to expire at 12,,,,,,006Nz000008S7zxIAC,222580094001
800Nz00000AKmfaIAD,222639090004,0058d000006d5m0AAA,0014J00000WqbyxQAB,012Pv0000021hzSIAQ,a1G4J0000025yvkUAA,Activated,Activated,2024-05-07,2025-05-06,AST,AST,,,4.0,1115,2 at 10 to expire at 12,,,,,,006Nz000008IJ67IAG,222639090004
800Nz00000AL0NTIA1,222692005001,0058d000006d5m0AAA,0018d0000095ju1AAA,012Pv0000021hzSIAQ,a1G8d0000004qicEAA,Activated,Activated,2024-05-30,2025-05-29,AST,AST,,,4.0,1125,No Break,,,,,,006Nz000008bx9NIAQ,222692005001
800Nz00000ALKVuIAP,122486012002,0054J000004vXOnQAM,0014J00000VvQpfQAF,012Pv0000021hzSIAQ,a1G4J0000025wlvUAA,Activated,Activated,2024-05-21,2025-05-20,AST,AST,,,4.0,1684.62,2 at 4 to expire at 6,,,,,,006Nz000008EkRQIA0,122486012002
800Nz00000AIRM9IAP,222579118003,0054J000004vXOiQAM,0018d000003TH97AAG,012Pv0000021hzSIAQ,a1G4J0000025zDiUAI,Activated,Activated,2024-04-15,2026-04-14,AST,AST,,,4.0,1495,2 at 10 to expire at 12,,"Change Of Sharer Clause 

1. Lanz Sarmiento shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Harry Dale will become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Harry Dale shall reimburse  Lanz Sarmiento the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Harry Dale shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy from 15/10/2021.",,,,006Nz000006o96TIAQ,222579118003
800Nz00000AaiOGIAZ,418579034004,0058d0000034SvqAAE,0018d00000V7ykqAAB,012Pv0000021hzSIAQ,a1G4J0000025zrBUAQ,Activated,Activated,2024-05-20,2025-05-19,AST,AST,,,4.0,2550,2 at 4 to expire at 6,,,,,,006Nz000008BqhyIAC,418579034004
800Nz00000AcDUuIAN,222547001003,0058d0000034SvqAAE,0018d00000WuyOaAAJ,012Pv0000021hzSIAQ,a1G4J0000025xotUAA,Activated,Activated,2024-05-30,2026-05-29,AST,AST,,,4.0,1400,2 at 10 to expire at 12,,,,,,006Nz00000976jRIAQ,222547001003
800Nz00000AJHkCIAX,418637024004,0054J000004vXOnQAM,0014J00000ZvLF8QAN,012Pv0000021hzSIAQ,a1G4J00000260A1UAI,Activated,Activated,2024-03-25,2024-06-24,AST,AST,,,4.0,2100,Check Contract,,"Change Of Sharer Clause 

1. Anais Pegias shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
2. Anais Pegias shall reimburse Joe Pilkington the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
3. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
4. Anais Pegias shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 25th June 2021.",,,,006Nz000008kyqzIAA,418637024004
800Nz00000AJvL4IAL,317637002002,0054J000004vXOnQAM,0018d00000aFJOmAAO,012Pv0000021hzSIAQ,a1G4J00000260cbUAA,Activated,Activated,2024-05-20,2027-05-19,AST,AST,,,4.0,1835,2 at 10 to expire at 12,,,,,,006Nz000008Bqi4IAC,317637002002
800Nz00000AJwApIAL,222677066001,0054J000004vXOnQAM,0018d000002v4DuAAI,012Pv0000021hzSIAQ,a1G8d0000004DI4EAM,Activated,Activated,2024-06-07,2025-06-06,Non-Housing (Company),NHA Company Let,,,4.0,1640,2 at 10 to expire at 12,,,,,,006Nz000008uvpPIAQ,222677066001
