#,"Score, 🔽",Name,Package,Developer Name,Folder,Format,Description
,,,,,,,
1797,,Gatehouse - Void Units Not Reser,,Gatehouse_Void_Units_Not_Reser,Gatehouse Apartments,Summary,All void units at Gatehouse that have not been res...
1798,,Gatehouse - FVs All Upcoming,,Gatehouse_FVs_All_Upcoming2,Gatehouse Apartments,Summary,Future Vacants for Gatehouse
1799,,Gatehouse - Total Lets Pending,,Gatehouse_Total_Lets_Pending,Gatehouse Apartments,Summary,All lets pending for Gatehouse
1800,,Gatehouse - Unavailable Units,,Gatehouse_Unavailable_Units,Gatehouse Apartments,Summary,All unavailable units at Gatehouse
1801,,Gatehouse - Available Units,,Gatehouse_Available_Units,Gatehouse Apartments,Summary,All available units at Gatehouse
1802,,Gatehouse Unqualified Leads,,Gatehouse_Unqualified_Leads,Gatehouse Apartments,Summary,All unqualified leads for Gatehouse
1803,,Gatehouse Open Opportunities,,Gatehouse_Open_Opportunities,Gatehouse Apartments,Summary,All open opportunities for Gatehouse
1804,,Gatehouse Leads - This Year,,Gatehouse_Leads_This_Year,Gatehouse Apartments,Summary,All leads for the current year at Gatehouse
1805,,Gatehouse Viewings booked last w,,Gatehouse_Viewings_booked_last_w,Gatehouse Apartments,Summary,All viewings booked in the previous week for Gateh...
1806,,Solstice - FVs All Upcoming,,Solstice_FVs_All_Upcoming2,Solstice,Summary,Future Vacants for Solstice
1807,,Solstice - Occupancy,,Solstice_Occupancy1,Solstice,Summary,Occupancy at Solstice
1808,,Solstice - Unit Tracker,,Solstice_Unit_Tracker1,Solstice,Summary,All units at Solstice
1809,,Solstice - Void Units,,Solstice_Void_Units1,Solstice,Summary,All void units at Solstice
1810,,Solstice - FVs for this Month,,Solstice_FVs_for_this_Month,Solstice,Summary,Future Vacants for the remainder of this month for...
1811,,Solstice- FVs with Let Pending,,Solstice_FVs_with_Let_Pending,Solstice,Summary,Future Vacants for Solstice that have a let pendin...
1812,,Solstice Viewings booked last we,,Solstice_Viewings_booked_last_we,Solstice,Summary,All viewings booked in the previous week for Solst...
1813,,Solstice - Total Lets Pending,,Solstice_Total_Lets_Pending,Solstice,Summary,All lets pending for Solstice
1814,,Solstice - Unavailable Units,,Solstice_Unavailable_Units,Solstice,Summary,All unavailable units at Solstice
1815,,Solstice - Available Units,,Solstice_Available_Units,Solstice,Summary,All available units at Solstice
1816,,Solstice HDs - This Year,,Solstice_HDs_This_Year,Solstice,Summary,All HDs taken for the current year at Solstice. Do...
1817,,Solstice Unqualified Leads,,Solstice_Unqualified_Leads,Solstice,Summary,All unqualified leads for Solstice
1818,,Solstice Open Opportunities,,Solstice_Open_Opportunities,Solstice,Summary,All open opportunities for Solstice
1819,,Solstice Leads - This Year,,Solstice_Leads_This_Year,Solstice,Summary,All leads for the current year at Solstice
1820,,Solstice - Available Units (2),,Solstice_Available_Units_2,Solstice,Summary,All available units at Solstice Apartments
1821,,Solstice - Void Units Not Reserved,,Solstice_Void_Units_Not_Reserved,Solstice,Summary,All void units at Solstice that have not been rese...
1822,,Millet Leads - This Year,,Millet_Leads_This_Year,Millet Place,Summary,All leads for the current year at MP
1823,,Millet HDs - This Year,,Millet_HDs_This_Year,Millet Place,Summary,All HDs taken for the current year for Millet Plac...
1824,,Millet Place - Available Units,,Millet_Place_Available_Units,Millet Place,Summary,All available units at Millet Place
1825,,Millet Place - Occupancy,,Millet_Place_Occupancy,Millet Place,Summary,Occupancy at Brook Place
1826,,Millet Place - Void Units,,Millet_Place_Void_Units,Millet Place,Summary,All void units at Millet Place
1827,,Adlay Apartme - Void Units Not R,,Adlay_Apartme_Void_Units_Not_R,Millet Place,Summary,All void units at Adlay
1828,,Millet Place - FVs All Upcoming,,Millet_Place_FVs_All_Upcoming,Millet Place,Summary,Future Vacants for Millet Place
1829,,Millet Place - Unit Tracker,,Millet_Place_Unit_Tracker1,Millet Place,Summary,All units at Millet Place
1830,,Millet Place - FVs All Upcoming,,Millet_Place_FVs_All_Upcoming1,Millet Place,Summary,Future Vacants for Millet Place
1831,,Unqualified Leads,,Unqualified_Leads22,Millet Place,Summary,All unqualified leads for Millet Place
1832,,Millet Place - FVs with Let Pendi,,Millet_Place_FVs_with_Let_Pendi,Millet Place,Summary,Future Vacants for Millet Place that have a let pe...
1833,,Millet Place- Due Tenancies,,Millet_Place_Due_Tenancies,Millet Place,Summary,All tenancies for this year that are due to end fo...
1834,,Adlay Open Opportunities,,Adlay_Open_Opportunities,Millet Place,Summary,All open opportunities for Adlay Apts
1835,,Adlay Apts Parking Available Sp,,Adlay_Apts_Parking_Available_Sp,Millet Place,Summary,Available parking spaces at Adlay
1836,,Millet Place - FVs for this Month,,Millet_Place_FVs_for_this_Month,Millet Place,Summary,Future Vacants for the remainder of this month for...
1837,,Millet Place - Total Lets Pending,,Millet_Place_Total_Lets_Pending,Millet Place,Summary,All lets pending for Millet Place
1838,,Millet Place - Unavailable Units,,Millet_Place_Unavailable_Units,Millet Place,Summary,All unavailable units at Millet Place
1839,,Millet Place - 1 BED Available Units,,Millet_Place_1_BED_Available_Units,Millet Place,Summary,All available 1 bed units at Millet Place
1840,,Millet Place - Pet Friendly Available,,Millet_Place_Pet_Friendly_Available,Millet Place,Summary,All available units at Millet Place that are pet f...
1841,,Adlay Units for Furniture Audit,,Adlay_Units_for_Furniture_Audit,Millet Place,Tabular,All units in Adlay showing Furnished/Unfurnished
1842,,Move ins due this month Louise Spooner,,Move_ins_due_this_month_Louise_Spooner,Louise Spooner Move In Reports,Summary,All move ins due this month Louise Spooner
1843,,Move ins due next month Louise Spooner,,Move_ins_due_next_month_Louise_Spooner,Louise Spooner Move In Reports,Summary,All move ins due next month Louise Spooner
1844,,Move ins due this week Louise Spooner,,Move_ins_due_this_week_Louise_Spooner,Louise Spooner Move In Reports,Summary,All move ins due this week Louise Spooner
1845,,Move ins due next week Louise Spooner,,Move_ins_due_next_week_Louise_Spooner,Louise Spooner Move In Reports,Summary,All move ins due next week Louise Spooner
1846,,Move ins due this week Mark Weedon,,Move_ins_due_this_week_Mark_Weedon,Mark Weedon Move In Reports,Summary,All move ins due this week Mark Weedon
1847,,Move ins due next week Mark Weedon,,Move_ins_due_next_week_Mark_Weedon,Mark Weedon Move In Reports,Summary,All move ins due next week Mark Weedon
1848,,Move ins due next month Mark Weedon,,Move_ins_due_next_month_Mark_Weedon,Mark Weedon Move In Reports,Summary,All move ins due next month Mark Weedon
1849,,Move ins due this month Mark Weedon,,Move_ins_due_this_month_Mark_Weedon,Mark Weedon Move In Reports,Summary,All move ins due this month Mark Weedon
1850,,Move ins due this month Darin Solomon,,Move_ins_due_this_month_Darin_Solomon,Darin Solomon Move In Reports,Summary,All move ins due this month Darin Solomon
1851,,Move ins due next week Darin Solomon,,Move_ins_due_next_week_Darin_Solomon,Darin Solomon Move In Reports,Summary,All move ins due next week Darin Solomon
1852,,Move ins due this week Darin Solomon,,Move_ins_due_this_week_Darin_Solomon,Darin Solomon Move In Reports,Summary,All move ins due this week Darin Solomon
1853,,Move ins due next month Darin Solomon,,Move_ins_due_next_month_Darin_Solomon,Darin Solomon Move In Reports,Summary,All move ins due next month Darin Solomon
1854,,Move ins due this month Kathrine Castle,,Move_ins_due_this_month_Katherine_Castle,Katherine Castle Move In Reports,Summary,All move ins due this month Katherine Castle
1855,,Move ins due next month Kathrine Castle,,Move_ins_due_next_month_Katherine_Castle,Katherine Castle Move In Reports,Summary,All move ins due next month Katherine Castle
1856,,Move ins due this week Kathrine Castle,,Move_ins_due_this_week_Kathrine_Castle,Katherine Castle Move In Reports,Summary,All move ins due this week Katherine Castle
1857,,Move ins due next week Kathrine Castle,,Move_ins_due_next_week_Katherine_Castle,Katherine Castle Move In Reports,Summary,All move ins due next week Katherine Castle
1858,,Move ins due this month Kathrine wishlis,,Move_ins_due_this_month_Kathrine_wishlis,Katherine Castle Move In Reports,Tabular,All move ins due this month Katherine Castle wishl...
1859,,Move ins due next week Mitchell Foot,,Move_ins_due_next_week_Mitchell_Foot,Mitchell Foot Move In Reports,Summary,All move ins due next week Mitchell Foot
1860,,Move ins due this month Mitchell Foot,,Move_ins_due_this_month_Mitchell_Foot,Mitchell Foot Move In Reports,Summary,All move ins due this month Mitchell Foot
1861,,Move ins due next month Mitchell Foot,,Move_ins_due_next_month_Mitchell_Foot,Mitchell Foot Move In Reports,Summary,All move ins due next month Mitchell Foot
1862,,Move ins due this week Mitchell Foot,,Move_ins_due_this_week_Mitchell_Foot,Mitchell Foot Move In Reports,Summary,All move ins due this week Mitchell Foot
1863,,Move ins due next week Robert Steel,,Move_ins_due_next_week_Robert_Steel,Robert Steel Move In Reports,Summary,All move ins due next week Robert Steel
1864,,Move ins due next month Robert Steel,,Move_ins_due_next_month_Robert_Steel,Robert Steel Move In Reports,Summary,All move ins due next month Robert Steel
1865,,Move ins due this month Robert Steel,,Move_ins_due_this_month_Robert_Steel,Robert Steel Move In Reports,Summary,All move ins due this month Robert Steel
1866,,Move ins due this week Robert Steel,,Move_ins_due_this_week_Robert_Steel,Robert Steel Move In Reports,Summary,All move ins due this week Robert Steel
1867,,Move ins due next month Younis Miho,,Move_ins_due_next_month_Younis_Miho,Younis Miho Move In Reports,Summary,All move ins due next month Younis Miho
1868,,Move ins due this month Younis Miho,,Move_ins_due_this_month_Younis_Miho,Younis Miho Move In Reports,Summary,All move ins due this month Younis Miho
1869,,Move ins due this week Younis Miho,,Move_ins_due_this_week_Younis_Miho,Younis Miho Move In Reports,Summary,All move ins due this week Younis Miho
1870,,Move ins due next week Younis Miho,,Move_ins_due_next_week_Younis_Miho,Younis Miho Move In Reports,Summary,All move ins due next week Younis Miho
1871,,Move ins due this week Nadia Rogers,,Move_ins_due_this_week_Nadia_Rogers,Nadia Rogers Move In Report,Summary,All move ins due this week Nadia Rogers
1872,,Move ins due this month Nadia Rogers,,Move_ins_due_this_month_Nadia_Rogers,Nadia Rogers Move In Report,Summary,All move ins due this month Nadia Rogers
1873,,Move ins due next month Nadia Rogers,,Move_ins_due_next_month_Nadia_Rogers,Nadia Rogers Move In Report,Summary,All move ins due next month Nadia Rogers
1874,,Move ins due next week Nadia Rogers,,Move_ins_due_next_week_Nadia_Rogers,Nadia Rogers Move In Report,Summary,All move ins due next week Nadia Rogers
1875,,FVs Holly Pears,,FVs_Holly_Pears,Holly Pears Move In Reports,Summary,Future Vacants for Holly Pears
1876,,Move ins due next month Holly Pears,,Move_ins_due_next_month_Holly_Pears,Holly Pears Move In Reports,Summary,All move ins due next month Holly Pears
1877,,Move ins due next week Holly Pears,,Move_ins_due_next_week_Holly_Pears,Holly Pears Move In Reports,Summary,All move ins due next week Holly Pears
1878,,Move ins due this week Holly Pears,,Move_ins_due_this_week_Holly_Pears,Holly Pears Move In Reports,Summary,All move ins due this week Holly Pears
1879,,Move ins due this month Holly Pears,,Move_ins_due_this_month_Holly_Pears,Holly Pears Move In Reports,Summary,All move ins due this month Holly Pears
1880,,Move ins due this month Bere/Well,,Move_ins_due_this_month_Bere_Well,Ashley Grey Move In Reports,Summary,All move ins due this month Bere/Well
1881,,Move ins due next month Bere/Well,,Move_ins_due_next_month_Bere_Well,Ashley Grey Move In Reports,Summary,All move ins due next month Bere/Well
1882,,Move ins due next week Bere/Well,,Move_ins_due_next_week_Bere_Well,Ashley Grey Move In Reports,Summary,All move ins due next week Bere/Well
1883,,Move ins due this week Bere/Well,,Move_ins_due_this_week_Bere_Well,Ashley Grey Move In Reports,Summary,All move ins due this week Bere/Well
1884,,Move ins due this month Fatma,,Move_ins_due_this_month_Fatma,Fatmas Azakli Move In Reports,Summary,All move ins due this month Fatma
1885,,Move ins due next week Fatma,,Move_ins_due_next_week_Fatma,Fatmas Azakli Move In Reports,Summary,All move ins due next week Fatma
1886,,Move ins due this week Fatma,,Move_ins_due_this_week_Fatma,Fatmas Azakli Move In Reports,Summary,All move ins due this week Fatma
1887,,Move ins due next month Fatma,,Move_ins_due_next_month_Fatma,Fatmas Azakli Move In Reports,Summary,All move ins due next month Fatma
1888,,Berewood PRS - Available Units,,Berewood_PRS_Available_Units,Berewood PRS,Summary,All available units at Berewood PRS
1889,,Berewood PRS - Occupancy,,Berewood_PRS_Occupancy,Berewood PRS,Summary,Occupancy at Berewood PRS
1890,,all negs all HDs,,all_negs_all_HDs,Leah folder,Summary,all negs all HDs this year
1891,,Viewings booked yesterday,,Viewings_booked_yesterday,Leah folder,Summary,All viewings booked yesterday_Negs and CSAs
1892,,Viewings attended yesterday,,Viewings_attended_yesterday,Leah folder,Summary,All viewings attended yesterday_Negs and CSAs
1893,,Viewings booked past month,,Viewings_booked_past_month,Leah folder,Summary,All viewings booked past month_Negs and CSAs
1894,,Viewings booked last 7 days,,Viewings_booked_last_7_days,Leah folder,Summary,All viewings booked last 7 days_Negs and CSAs
1895,,Viewings attended last 7 days,,Viewings_attended_last_7_days,Leah folder,Summary,All viewings attended yesterday_Negs and CSAs ** n...
1896,,Viewings attended last 30 days,,Viewings_attended_last_30_days,Leah folder,Summary,All viewings attended last 30 days_Negs and CSAs *...
1897,,HDs yesterday,,HDs_yesterday,Leah folder,Summary,HDs yesterday
1898,,HDs last 7 days,,HDs_last_7_dats,Leah folder,Summary,HDs last 7 days
1899,,HDs last 30 days,,HDs_last_30_days,Leah folder,Summary,HDs last 30 days
1900,,Viewings yesterday_feedback and,,Viewings_yesterday_feedback_and,Leah folder,Tabular,"All viewings attended yesterday_Jack, Segun, Daryl"
1901,,Viewing feedback_last 4 days,,Viewing_feedback_last_4_days,Leah folder,Tabular,"All viewings attended yesterday_Jack, Segun, Daryl"
1902,,London BTR - Available units,,London_BTR_Available_units,Leah folder,Summary,London BTR available units
1903,,PRS South - On Market Available units,,PRS_South_On_Market_Available_units,Leah folder,Summary,PRS South available units
1904,,HDs today,,HDs_today,Leah folder,Summary,HDs today
1905,,HDs this week,,HDs_this_week8,Leah folder,Summary,HDs today
1906,,Segun patch - On Market Available,,Segun_patch_On_Market_Available,Leah folder,Summary,Segun patch PRS South available units
1907,,Jack patch - On Market Available,,Jack_Segun_patch_On_Market_Available,Leah folder,Summary,Jack patch PRS South available units
1908,,PRS South available units - Nov Dec 22,,PRS_South_available_units_Nov_Dec_22,Leah folder,Summary,PRS South available units
1909,,PRS South - OM by avail date,,PRS_South_OM_by_avail_date,Leah folder,Summary,PRS South available units
1910,,CSA Viewings booked last 7 days,,CSA_Viewings_booked_last_7_days,Leah folder,Summary,CSA viewings booked last 7 days_Negs and CSAs
1911,,CSA Viewings booked yesterday,,CSA_Viewings_booked_yesterday,Leah folder,Summary,CSA viewings booked yesterday_Negs and CSAs
1912,,PRS South - On Market by avail date,,PRS_South_On_Market_by_avail_date,Leah folder,Summary,PRS South available units
1913,,Viewings booked today,,Viewings_booked_today2,Leah folder,Summary,All viewings booked today
1914,,Viewings booked yesterday,,Viewings_booked_yesterday2,Leah folder,Summary,All viewings booked yesterday
1915,,Viewings booked this FY,,Viewings_booked_this_FY,Leah folder,Summary,Viewings booked this FY lettings south
1916,,Viewings booked today,,Viewings_booked_today3,Leah folder,Summary,All viewings booked today
1917,,Weavers Yard - Unavailable Units,,Weavers_Yard_Unavailable_Units,Weavers Yard Reports,Summary,All unavailable units at WY
1918,,Weavers Yard - Move ins past move date,,Weavers_Yard_Move_ins_past_move_date,Weavers Yard Reports,Summary,All lets pending for WY
1919,,Weavers Yard - Total Lets Pending,,Weavers_Yard_Total_Lets_Pending,Weavers Yard Reports,Summary,All lets pending for WY
1920,,Leads - Nurture and Waitlist - Weavers Y,,Leads_Nurture_and_Waitlist_Weavers_Y,Weavers Yard Reports,Summary,All leads currently listed as Nurture and Waitlist...
