"id","tenancy__c","opportunity__c","pms_reference__c","accountid","recordtypeid","unit__c","status","tenancy_status__c","startdate","enddate","ownerid","agreement_type__c","document_type__c","memorandum_of_agreement_date__c","actual_move_out_date__c","uplift_percentage__c","security_deposit_amount__c","break_clause__c","special_clauses__c","special_clause_free_text__c","vehicle_make__c","vehicle_model__c","vehicle_registration__c","id-2","primary_offer__r","primary_offer_live_unit__c","stagename","move_in_date__c","tenancy_type__c","agreement_type__c-2","createddate","pms_reference__c-2","primary_offer_unit__c","id-3","PMS_Reference__c","stagename-2","PMS_Reference__c-2","accountid-2","break_clause__c-2","recordtypeid-2","Unit__c","StartDate","Tenancy_End_Date__c","status-2","Agreement_Type__c","Description","unit_rn","ownerid-2","document_type__c-2","memorandum_of_agreement_date__c-2","actual_move_out_date__c-2","uplift_percentage__c-2","security_deposit_amount__c-2","special_clauses__c-2","special_clause_free_text__c-2","vehicle_make__c-2","vehicle_model__c-2","vehicle_registration__c-2"
"800Nz000000XI7qIAG","800Pv00000G4voOIAR","0068d00000CtfrjAAB",,"0018d00000WuE40AAF","012Pv0000021hzSIAQ","a1G4J0000025ywAUAQ","Draft","Ended","2023-05-25","2024-05-24","0058d0000020feeAAA","AST","AST",,,"6.00","1315.00","No Break",,,,,,"0068d00000CtfrjAAB","[Quote]","a1G4J0000025ywAUAQ","Closed Won","2023-05-25","New","AST","2023-04-11 12:52:17",,"a1G4J0000025ywAUAQ","0068d00000CtfrjAAB","222579132004","Closed Won","222579132004","0018d00000aGHqjAAG","2 at 6 to expire at 8","012Pv0000027hGnIAI","a1G4J0000025ywAUAQ","2024-05-25","2026-05-24","Draft","AST","AST","1","0054J000004vXOiQAM","AST",,,"4.00","1315.00",,,,,
"800Nz000000YxqZIAS","800Pv00000G582RIAR","0068d00000CrLkbAAF",,"0018d00000B331lAAB","012Pv0000021hzSIAQ","a1G4J0000025zbEUAQ","Draft","Ended","2023-06-30","2024-06-29","0054J000004vXP2QAM","AST","AST",,,"6.00","1700.00","2 at 4 to expire at 6",,,,,,"0068d00000CrLkbAAF","[Quote]","a1G4J0000025zbEUAQ","Closed Won","2023-06-30","Renewal","AST","2023-03-02 12:30:38",,"a1G4J0000025zbEUAQ","0068d00000CrLkbAAF","418608002002","Closed Won","418608002002","001Nz000001OKoDIAW","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025zbEUAQ","2024-06-30","2025-06-29","Draft","AST","AST","1","0054J000004vXOnQAM","AST",,,"4.00","1700.00",,"Change Of Sharer Clause 

1.  Nick Shand shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Neddy Quyum Eniafe shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Neddy Quyum Eniafe shall reimburse Nick Shand the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Neddy Quyum Eniafe shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 30th June 2022.",,,
"800Nz000000aN4YIAU","800Pv00000FztAIIAZ","0068d00000F57OTAAZ",,"0018d00000WwhhNAAR","012Pv0000021hzSIAQ","a1G4J0000025wgeUAA","Draft","Ended","2023-06-01","2024-05-31","0058d000004DOMXAA4","AST","AST",,,"6.00","1970.00","No Break",,,,,,"0068d00000F57OTAAZ","[Quote]","a1G4J0000025wgeUAA","Closed Won","2023-06-01","New","AST","2023-05-02 08:12:27",,"a1G4J0000025wgeUAA","0068d00000F57OTAAZ","122486088006","Closed Won","122486088006","0018d00000aEidMAAS","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025wgeUAA","2024-06-01","2025-05-31","Draft","AST","AST","1","0054J000004vXOnQAM","AST",,,"4.00","1970.00",,,,,
"800Nz000000dFYoIAM","800Pv00000G4xsKIAR","0068d00000Cu7udAAB",,"0018d00000WvV2yAAF","012Pv0000021hzSIAQ","a1G4J000002603oUAA","Draft","Draft","2023-06-10","2025-06-09","0054J000004vXPBQA2","AST","AST",,,"6.00","1850.00","2 at 10 to expire at 12",,,,,,"0068d00000Cu7udAAB","[Quote]","a1G4J000002603oUAA","Closed Won","2023-06-10","New","AST","2023-04-18 09:42:01",,"a1G4J000002603oUAA","0068d00000Cu7udAAB","418549043004","Closed Won","418549043004","0018d00000WveNqAAJ","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J000002603oUAA","2023-06-10","2025-06-09","Draft","AST","AST","1","0054J000004vXPBQA2","AST",,,"6.00","1850.00",,,,,
"800Nz000000eCvKIAU","800Pv00000GF2ePIAT","0068d00000CsZaDAAV",,"0014J00000ZRJgLQAX","012Pv0000021hzSIAQ","a1G4J0000025zzNUAQ","Draft","Draft","2023-07-18","2024-07-17","0058d000006d5m0AAA","Live Work","Live Work Agreement;Simple Declaration",,,"6.00","1863.30","2 at 10 to expire at 12",,,,,,"0068d00000CsZaDAAV","[Quote]","a1G4J0000025zzNUAQ","Closed Won","2023-07-18","Renewal","Live Work","2023-03-22 15:40:07",,"a1G4J0000025zzNUAQ","0068d00000CsZaDAAV","418576065002","Closed Won","418576065002","0014J00000ZRNHFQA5","2 at 4 to expire at 6","012Pv0000027hGnIAI","a1G4J0000025zzNUAQ","2023-07-18","2024-07-17","Draft","Live Work","Live Work","1","0054J000004vXOnQAM","Live Work Agreement;Statutory Declaration",,,"6.00","1863.30",,"Change Of Sharer Clause 

1. Eleanor Haynes shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause 1.6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Peter Booth shall become sole Tenant of the above property and shall assume sole responsibility for the rent and all other terms, conditions and obligations detailed within the above Lease.
3. Peter Booth shall reimburse Eleanor Haynes the proportion of the deposit monies detailed in Clause 1.6 of the above Lease, paid by them, less any agreed offset for damage which may have occurred during the period from the original commencement of the Lease to the commencement of this Lease. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Peter Booth shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume sole responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 17th July 2021.",,,
"800Nz000000fhiYIAQ","800Pv00000G4yTWIAZ","0068d00000F4W9kAAF",,"0018d00000WvqOlAAJ","012Pv0000021hzSIAQ","a1G4J0000025zRPUAY","Activated","Activated","2023-06-05","2026-06-04","0058d000004DOMXAA4","AST","AST",,,"6.00","1930.00","Halfway on an 36",,,,,,"0068d00000F4W9kAAF","[Quote]","a1G4J0000025zRPUAY","Closed Won","2023-06-05","New","AST","2023-04-20 08:39:48",,"a1G4J0000025zRPUAY","0068d00000F4W9kAAF","418549008001","Closed Won","418549008001","0018d00000WvtaTAAR","Halfway on an 36","012Pv0000027hGnIAI","a1G4J0000025zRPUAY","2023-06-05","2026-06-04","Draft","AST","AST","1","0058d000004DOMXAA4","AST",,,"6.00","1930.00",,,,,
"800Nz000000j5ZtIAI","800Pv00000G580bIAB","0068d00000F65m9AAB",,"0018d00000aFMe4AAG","012Pv0000021hzSIAQ","a1G4J0000025ysOUAQ","Activated","Activated","2023-05-04","2024-05-03","0054J000004vXOqQAM","Licence","Parking Licence",,,"6.00","0.00","No Break",,,,,,"0068d00000F65m9AAB","[Quote]","a1G4J0000025ysOUAQ","Closed Won","2023-05-04","New","Parking Licence","2023-05-18 15:07:59",,"a1G4J0000025ysOUAQ","0068d00000F65m9AAB","222640020002","Closed Won","222640020002","001Nz000001I1OTIA0","No Break","012Pv0000027hGnIAI","a1G4J0000025ysOUAQ","2023-05-04","2024-05-03","Draft","Licence","Licence","1","0054J000004vXOqQAM","Parking Licence",,,"6.00","0.00",,,,,
"800Nz000000j770IAA","800Pv00000G4zXSIAZ","0068d00000CtR5nAAF",,"0018d00000B3dJAAAZ","012Pv0000021hzSIAQ","a1G4J0000025y6DUAQ","Draft","Ended","2023-07-23","2024-07-22","0058d0000034SvqAAE","AST","AST",,,"6.00","1340.00","No Break",,"Change Of Sharer Clause 

1. Giorgio Landolfi shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Thomas Rose shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Thomas Rose shall reimburse Giorgio Landolfi  the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5.Thomas Rose shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 23/07/2023",,,,"0068d00000CtR5nAAF","[Quote]","a1G4J0000025y6DUAQ","Closed Won","2023-07-23","Renewal","AST","2023-04-05 11:13:26",,"a1G4J0000025y6DUAQ","0068d00000CtR5nAAF","222649056002","Closed Won","222649056002","0018d00000aGAD8AAO","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025y6DUAQ","2023-07-23","2024-07-22","Draft","AST","AST","1","0054J000004vXOiQAM","AST",,,"4.00","1340.00",,"Change Of Sharer Clause 

1. Thomas Rose shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Vishu Gupta will become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Vishu Gupta shall reimburse Thomas Rose the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Vishu Gupta shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy from 23/07/2022.",,,
"800Nz000000kwM5IAI","800Pv00000G57q1IAB","0068d00000CtVBDAA3",,"0018d00000Dz2HjAAJ","012Pv0000021hzSIAQ","a1G4J0000025xkeUAA","Draft","Ended","2023-08-12","2024-08-11","0058d000006d5m0AAA","AST","AST",,,"6.00","1025.00","2 at 4 to expire at 6",,,,,,"0068d00000CtVBDAA3","[Quote]","a1G4J0000025xkeUAA","Closed Won","2023-08-12","Renewal","AST","2023-04-06 13:28:33",,"a1G4J0000025xkeUAA","0068d00000CtVBDAA3","222520050009","Closed Won","222520050009","0018d00000WuIhvAAF","2 at 4 to expire at 6","012Pv0000027hGnIAI","a1G4J0000025xkeUAA","2023-08-12","2024-08-11","Draft","AST","AST","1","0054J000004vXOiQAM","AST",,,"4.00","1025.00",,,,,
"800Nz000000kwZ1IAI","800Pv00000G4uhZIAR","0068d00000F5MoXAAV",,"0018d00000aExSdAAK","012Pv0000021hzSIAQ","a1G4J0000025yogUAA","Draft","Draft","2023-06-16","2024-06-15","0054J000004vXOqQAM","AST","AST",,,"6.00","1315.00","No Break",,,,,,"0068d00000F5MoXAAV","[Quote]","a1G4J0000025yogUAA","Closed Won","2023-06-16","New","AST","2023-05-05 10:04:41",,"a1G4J0000025yogUAA","0068d00000F5MoXAAV","222579142004","Closed Won","222579142004","001Nz000000jORCIA2","No Break","012Pv0000027hGnIAI","a1G4J0000025yogUAA","2023-06-16","2024-06-15","Draft","AST","AST","1","0054J000004vXOqQAM","AST",,,"6.00","1315.00",,,,,
"800Nz000000m63LIAQ","800Pv00000G4uhZIAR","0068d00000F5MoXAAV",,"0018d00000aExSdAAK","012Pv0000021hzSIAQ","a1G4J0000025yogUAA","Activated","Activated","2023-06-16","2024-06-15","0054J000004vXOqQAM","AST","AST",,,"6.00","1315.00","No Break",,,,,,"0068d00000F5MoXAAV","[Quote]","a1G4J0000025yogUAA","Closed Won","2023-06-16","New","AST","2023-05-05 10:04:41",,"a1G4J0000025yogUAA","0068d00000F5MoXAAV","222579142004","Closed Won","222579142004","001Nz000000jORCIA2","No Break","012Pv0000027hGnIAI","a1G4J0000025yogUAA","2023-06-16","2024-06-15","Draft","AST","AST","1","0054J000004vXOqQAM","AST",,,"6.00","1315.00",,,,,
"800Nz000000rfjgIAA","800Pv00000FzsWYIAZ","0068d00000CsA5OAAV",,"0018d00000C5rAXAAZ","012Pv0000021hzSIAQ","a1G4J0000025xtkUAA","Activated","Activated","2023-07-11","2024-07-10","0058d000006d5m0AAA","AST","AST",,,"6.00","580.00","2 at 10 to expire at 12",,,,,,"0068d00000CsA5OAAV","[Quote]","a1G4J0000025xtkUAA","Closed Won","2023-07-11","Renewal","AST","2023-03-15 09:49:57",,"a1G4J0000025xtkUAA","0068d00000CsA5OAAV","222488061003","Closed Won","222488061003","0018d00000C5s7zAAB","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025xtkUAA","2023-07-11","2024-07-10","Draft","AST","AST","1","0058d000006d5m0AAA","AST",,,"6.00","580.00",,,,,
"800Nz000000sXGsIAM","800Pv00000G4vl6IAB","006Nz000000mLjiIAE",,"0018d000006WqSJAA0","012Pv0000021hzSIAQ","a1G4J0000025wpNUAQ","Draft","Ended","2023-07-07","2024-03-06","0058d0000034SvqAAE","AST","AST",,,"6.00","1200.00","Check Contract",,"Change Of Sharer Clause 

1. Samantha Wilson  shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Fiona Rayner shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Fiona Rayner shall reimburse Samantha Wilson the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Fiona Rayner shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 07/03/2023",,,,"006Nz000000mLjiIAE","[Quote]","a1G4J0000025wpNUAQ","Closed Won","2023-07-07","Renewal","AST","2023-06-15 10:33:13",,"a1G4J0000025wpNUAQ","006Nz000000mLjiIAE","122617001002","Closed Won","122617001002","001Nz000000pJyHIAU","2 at 4 to expire at 6","012Pv0000027hGnIAI","a1G4J0000025wpNUAQ","2024-03-07","2025-03-06","Draft","AST","AST","1","0054J000004vXOiQAM","AST",,,"6.00","1200.00",,"Change Of Sharer Clause 

1.Rebecca Witherspoon shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Joe Jewitt will become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Joe Jewitt shall reimburse Rebecca Witherspoon the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Joe Jewitt shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy from 07/03/2022.",,,
"800Nz000000tlRPIAY","800Pv00000GF3ODIA1","0068d00000F65nrAAB",,"0018d000005xtQRAAY","012Pv0000021hzSIAQ","a1G4J0000025yZTUAY","Activated","Activated","2023-07-20","2024-07-19","0058d000006d5m0AAA","Licence","Parking Licence",,,"6.00","0.00","Renewal 1 month",,,,,,"0068d00000F65nrAAB","[Quote]","a1G4J0000025yZTUAY","Closed Won","2023-07-20","Renewal","Parking Licence","2023-05-18 15:13:40",,"a1G4J0000025yZTUAY","0068d00000F65nrAAB","222583056003","Closed Won","222583056003","001Nz000000dXnKIAU","Renewal 1 month","012Pv0000027hGnIAI","a1G4J0000025yZTUAY","2023-09-02","2024-09-01","Draft","Licence","Licence","1","0058d000006d5m0AAA","Parking Licence",,,"6.00","0.00",,,,,
"800Nz000000tlpWIAQ","800Pv00000G4voLIAR","0068d00000CsZjLAAV",,"0014J00000VvTFdQAN","012Pv0000021hzSIAQ","a1G4J0000025yvbUAA","Draft","Draft","2023-08-28","2024-08-27","0058d000006d5m0AAA","AST","AST",,,"6.00","1367.30","Check Contract",,,,,,"0068d00000CsZjLAAV","[Quote]","a1G4J0000025yvbUAA","Closed Won","2023-08-28","Renewal","AST","2023-03-22 16:27:41",,"a1G4J0000025yvbUAA","0068d00000CsZjLAAV","222623114003","Closed Won","222623114003","0018d00000TKx9AAAT","2 at 4 to expire at 6","012Pv0000027hGnIAI","a1G4J0000025yvbUAA","2023-08-28","2024-08-27","Draft","AST","AST","1","0058d000006d5m0AAA","AST",,,"6.00","1367.30",,,,,
